Partner Name,Partner Address,Partner Website,Fave Partner Site,Contact Information,Country,Location,Latitude,Longitude,Accept FavePay
Bakmie Suang,,,https://myfave.com/jakarta/partners/bakmie-suang,,Indonesia,Jakarta,,,false
Bakmi Gili Express,,,https://myfave.com/jakarta/partners/bakmi-gili-express,,Indonesia,Jakarta,,,false
Bakmi Gili Kertajaya,,http://bakmigili.com,https://myfave.com/jakarta/partners/bakmi-gili-kertajaya,,Indonesia,Jakarta,,,false
Bakmi Karet Planet,,,https://myfave.com/jakarta/partners/bakmi-karet-planet,,Indonesia,Jakarta,,,false
Bakmi Minicius,,https://www.facebook.com/bakmieminicius/,https://myfave.com/jakarta/partners/bakmi-minicius,,Indonesia,Jakarta,,,false
Bakmi Naga Ny. Liong,,,https://myfave.com/jakarta/partners/bakmi-naga-ny-liong,,Indonesia,Jakarta,,,false
Bakmi Naga Resto,"Mall Kelapa Gading, Lantai Ground, Gading Walk, Jl. Kelapa Gading Boulevard, Kelapa Gading, Jakarta",http://bakminagaresto.com/menu/Home.html,https://myfave.com/jakarta/partners/bakmi-naga-resto,,Indonesia,Jakarta,-6.157597,106.908377,true
Bakmi Pelangi,,,https://myfave.com/jakarta/partners/bakmi-pelangi,,Indonesia,Jakarta,,,false
Bakmi Prahoo,,https://www.facebook.com/bakmiprahoo/,https://myfave.com/jakarta/partners/bakmi-prahoo,,Indonesia,Jakarta,,,false
Bakoel Rasa,,https://www.facebook.com/pages/Bakoel-Rasa-Green-Ville/861555427321710,https://myfave.com/jakarta/partners/bakoel-rasa,,Indonesia,Jakarta,,,false
Bakomi,,,https://myfave.com/jakarta/partners/bakomi,,Indonesia,Jakarta,,,false
Bakpia Kumalasari,,,https://myfave.com/jakarta/partners/bakpia-kumalasari,,Indonesia,Jakarta,,,false
Bakso Ayong Medan 88,,,https://myfave.com/jakarta/partners/bakso-ayong-medan-88,,Indonesia,Jakarta,,,false
Bakso Benhil ITC Kuningan,,,https://myfave.com/jakarta/partners/bakso-benhil-itc-kuningan,,Indonesia,Jakarta,,,false
Bakso Beno,,,https://myfave.com/jakarta/partners/bakso-beno,,Indonesia,Jakarta,,,false
Bakso Boulette,,,https://myfave.com/jakarta/partners/bakso-boulette,,Indonesia,Jakarta,,,false
Bakso Den,,,https://myfave.com/jakarta/partners/bakso-den,,Indonesia,Jakarta,,,false
Bakso Garing Si Kulbi,,,https://myfave.com/jakarta/partners/bakso-garing-si-kulbi,,Indonesia,Jakarta,,,false
Bakso Kaget,,,https://myfave.com/jakarta/partners/bakso-kaget,,Indonesia,Jakarta,,,false
Bakso Kalap Surabaya,,,https://myfave.com/jakarta/partners/bakso-kalap-surabaya,,Indonesia,Jakarta,,,false
Bakso Kungkung,,,https://myfave.com/jakarta/partners/bakso-kungkung,,Indonesia,Jakarta,,,false
Bakso Mas Untung,,,https://myfave.com/jakarta/partners/bakso-mas-untung,,Indonesia,Jakarta,,,false
Bakso Pak Djo,,,https://myfave.com/jakarta/partners/bakso-pak-djo,,Indonesia,Jakarta,,,false
Bakso Rusuk Tsumtsum,,,https://myfave.com/jakarta/partners/bakso-rusuk-tsumtsum,,Indonesia,Jakarta,,,false
Bakso Sehat Bakso Atom,,,https://myfave.com/jakarta/partners/bakso-sehat-bakso-atom,,Indonesia,Jakarta,,,false
Bakso Senen,,,https://myfave.com/jakarta/partners/bakso-senen,,Indonesia,Jakarta,,,false
Bakso & Sroto Banyumas Win,,,https://myfave.com/jakarta/partners/bakso-sroto-banyumas-win,,Indonesia,Jakarta,,,false
Bakso Tambak Rejo,,,https://myfave.com/jakarta/partners/bakso-tambak-rejo,,Indonesia,Jakarta,,,false
Bakso Tukul Arwana,,https://www.facebook.com/Bakso-Tukul-Arwana-259750017486385/,https://myfave.com/jakarta/partners/bakso-tukul-arwana,,Indonesia,Jakarta,,,false
Bakso Uncle Charley,,,https://myfave.com/jakarta/partners/bakso-uncle-charley,,Indonesia,Jakarta,,,false
Baku Dapa,"Jalan M. H. Thamrin No. 11, Gondangdia, Menteng, RT.8/RW.4, Gondangdia, Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350",,https://myfave.com/jakarta/partners/baku-dapa,,Indonesia,Jakarta,-6.1877157,106.8238402,true
Bakul Babi,,,https://myfave.com/jakarta/partners/bakul-babi,,Indonesia,Jakarta,,,false
Bakwan Malang (Bakso Kelapa),,,https://myfave.com/jakarta/partners/bakwan-malang-bakso-kelapa,,Indonesia,Jakarta,,,false
Baladewa 18 FoodCourt,,,https://myfave.com/jakarta/partners/baladewa-18-foodcourt,,Indonesia,Jakarta,,,false
Balance Pilates Studio,,http://www.studiobalancepilates.com,https://myfave.com/jakarta/partners/balance-pilates-studio,,Indonesia,Jakarta,,,false
Balangan Ikan Gwalk,,,https://myfave.com/jakarta/partners/balangan-ikan-gwalk,,Indonesia,Jakarta,,,false
Bale KulKul Bali,,http://www.balekulkulbali.com,https://myfave.com/jakarta/partners/bale-kulkul-bali,,Indonesia,Jakarta,,,false
Bale Tudor Villa By Bedsolving Hospitality,,,https://myfave.com/jakarta/partners/bale-tudor-villa-by-bedsolving-hospitality,,Indonesia,Jakarta,,,false
Bale Udang Mang Engking,,,https://myfave.com/jakarta/partners/bale-udang-mang-engking,,Indonesia,Jakarta,,,false
Bali Bird Park,"Jl. Serma Cok Ngurah Gambir, Singapadu, Batubulan, Sukawati, Kabupaten Gianyar, Bali 80582",http://www.bali-bird-park.com,https://myfave.com/jakarta/partners/bali-bird-park,,Indonesia,Jakarta,-8.600012,115.251807,true
Bali Bounty Cruise,,http://www.balibountycruises.com/,https://myfave.com/jakarta/partners/bali-bounty-cruise,,Indonesia,Jakarta,,,false
Bali Corail Villa,,http://www.balicorailvilla.com,https://myfave.com/jakarta/partners/bali-corail-villa,,Indonesia,Jakarta,,,false
Bali Deli Supermarket,"Jl. Kunti II No. 117X, Seminyak – Bali",http://www.balideli.net,https://myfave.com/jakarta/partners/bali-deli-supermarket,,Indonesia,Jakarta,-8.68857,115.170494,true
Bali Destiny Travel,"Jl. Gunung Guntur Gg. XVIII, Padangsambian, Denpasar Bar., Kota Denpasar, Bali 80117",https://thebalidestiny.com/,https://myfave.com/jakarta/partners/bali-destiny-travel,,Indonesia,Jakarta,-8.651905,115.18126,true
Bali Dynasty Resort Kuta,,https://bdr.pphotels.com/,https://myfave.com/jakarta/partners/bali-dynasty-resort-kuta,,Indonesia,Jakarta,,,false
Bali Frenzipania,,,https://myfave.com/jakarta/partners/bali-frenzipania,,Indonesia,Jakarta,,,false
Bali Funtasea,"Jl. Pantai Matahari Terbit, Arcade No.6, Sanur - Denpasar",http://www.balifuntasea.com/,https://myfave.com/jakarta/partners/bali-funtasea,,Indonesia,Jakarta,-8.671474,115.259673,true
Bali Indah Hotel (by Klikhotel.com),,http://www.klikhotel.com,https://myfave.com/jakarta/partners/bali-indah-hotel-by-klikhotelcom,,Indonesia,Jakarta,,,false
Bali Kuta Resort,,,https://myfave.com/jakarta/partners/bali-kuta-resort,,Indonesia,Jakarta,,,false
Bali Mega Hotel,,http://www.balimegahoteljimbaran.com,https://myfave.com/jakarta/partners/bali-mega-hotel,,Indonesia,Jakarta,,,false
Balinese Living Art @ Desa Visesa Ubud,,https://www.visesaubud.com/news/balinese-living-arts,https://myfave.com/jakarta/partners/balinese-living-art-desa-visesa-ubud,,Indonesia,Jakarta,,,false
Bali Niksoma Boutique Beach Resort,,https://www.baliniksoma.com/,https://myfave.com/jakarta/partners/bali-niksoma-boutique-beach-resort,,Indonesia,Jakarta,,,false
Bali Nusa Dua Theatre (Devdan Show),,http://www.devdanshow.com,https://myfave.com/jakarta/partners/bali-nusa-dua-theatre-devdan-show,,Indonesia,Jakarta,,,false
Bali Nyuh Gading Villa,,http://www.balinyuhgadingvilla.com,https://myfave.com/jakarta/partners/bali-nyuh-gading-villa,,Indonesia,Jakarta,,,false
Bali Paragon Resort,,http://www.baliparagon.com,https://myfave.com/jakarta/partners/bali-paragon-resort,,Indonesia,Jakarta,,,false
Bali Prime Villas,,http://baliprimevillas.com/,https://myfave.com/jakarta/partners/bali-prime-villas,,Indonesia,Jakarta,,,false
Bali Pro Photo Centre,,,https://myfave.com/jakarta/partners/bali-pro-photo-centre,,Indonesia,Jakarta,,,false
Bali Sea Cafe,"Jl. Pantai Kedonganan, Jimbaran – Bali , 80361 ,Indonesia",,https://myfave.com/jakarta/partners/bali-sea-cafe,,Indonesia,Jakarta,-8.767334,115.16969,true
Bali Speed Gokart,,http://www.balispeedgokart.com/info/581/About+Us.html,https://myfave.com/jakarta/partners/bali-speed-gokart,,Indonesia,Jakarta,,,false
Bali Spicy Crab,,,https://myfave.com/jakarta/partners/bali-spicy-crab,,Indonesia,Jakarta,,,false
Bali Spirit Festival,,http://www.balispiritfestival.com,https://myfave.com/jakarta/partners/bali-spirit-festival,,Indonesia,Jakarta,,,false
Bali Sunset Villa,,,https://myfave.com/jakarta/partners/bali-sunset-villa,,Indonesia,Jakarta,,,false
Bali Taro ATV,,,https://myfave.com/jakarta/partners/bali-taro-atv,,Indonesia,Jakarta,,,false
Bali Tjendana Adventures,,http://www.balibta.com,https://myfave.com/jakarta/partners/bali-tjendana-adventures,,Indonesia,Jakarta,,,false
Bali Treetop Adventure Park,,,https://myfave.com/jakarta/partners/bali-treetop-adventure-park,,Indonesia,Jakarta,,,false
Bali Wake Park & Aqua Land,,http://baliwakepark.com/,https://myfave.com/jakarta/partners/bali-wake-park-aqua-land,,Indonesia,Jakarta,,,false
Bali Zoo,,http://www.bali-zoo.com/,https://myfave.com/jakarta/partners/bali-zoo,,Indonesia,Jakarta,,,false
Balok Coffee,,,https://myfave.com/jakarta/partners/balok-coffee,,Indonesia,Jakarta,,,false
Balon World,,http://www.balonworld.com/,https://myfave.com/jakarta/partners/balon-world,,Indonesia,Jakarta,,,false
Bamboo Café @ Park Regis Kuta,"Park Regis Hotel 1st Floor - Jalan Raya Kuta No.88, Kuta, Kabupaten Badung, Bali 80361",http://www.parkregiskuta.com ,https://myfave.com/jakarta/partners/bamboo-cafe-park-regis-kuta,,Indonesia,Jakarta,-8.720173,115.179667,true
Bamboo Chic Restaurant @ Le Meridien Bali Jimbaran,,,https://myfave.com/jakarta/partners/bamboo-chic-restaurant-le-meridien-bali-jimbaran,,Indonesia,Jakarta,,,false
Bamboo Family Reflexology,,,https://myfave.com/jakarta/partners/bamboo-family-reflexology,,Indonesia,Jakarta,,,false
Bambu Spa Slimming& Beauty Care Citra Garden,,,https://myfave.com/jakarta/partners/bambu-spa-slimming-beauty-care-citra-garden,,Indonesia,Jakarta,,,false
Bambu Spa Slimming& Beauty Care Pakuwon Surabaya,,http://www.bambuspa.co.id,https://myfave.com/jakarta/partners/bambu-spa-slimming-beauty-care-pakuwon-surabaya,,Indonesia,Jakarta,,,false
Banainai,,https://banainai.id/,https://myfave.com/jakarta/partners/banainai,,Indonesia,Jakarta,,,false
Banana Fitness Center,,http://www.banana-inn.com,https://myfave.com/jakarta/partners/banana-fitness-center,,Indonesia,Jakarta,,,false
Banana Inn Hotel,,http://banana-inn.com/,https://myfave.com/jakarta/partners/banana-inn-hotel,,Indonesia,Jakarta,,,false
Banana Spa,,http://www.banana-inn.com,https://myfave.com/jakarta/partners/banana-spa,,Indonesia,Jakarta,,,false
Bananicekrim,,,https://myfave.com/jakarta/partners/bananicekrim,,Indonesia,Jakarta,,,false
Bandar Roti,"Jl. Raya Kuta 82 A Kuta, Badung, Bali",https://www.facebook.com/bandarrotibali/,https://myfave.com/jakarta/partners/bandar-roti,,Indonesia,Jakarta,-8.728651,115.17724,true
Bangi Kopitiam,,https://www.facebook.com/bangi.baywalk/,https://myfave.com/jakarta/partners/bangi-kopitiam,,Indonesia,Jakarta,,,false
Bangi Kopitiam Sunset Road,"Jl. Sunset Road No. 58, Kuta – Bali 80361",https://www.facebook.com/bangi.kopitiambali.5,https://myfave.com/jakarta/partners/bangi-kopitiam-sunset-road,,Indonesia,Jakarta,-8.71023,115.185234,true
Bangkok 2 Tour,,,https://myfave.com/jakarta/partners/bangkok-2-tour,,Indonesia,Jakarta,,,false
Bangkok Beauty,,,https://myfave.com/jakarta/partners/bangkok-beauty,,Indonesia,Jakarta,,,false
Bank Qurban,,,https://myfave.com/jakarta/partners/bank-qurban,,Indonesia,Jakarta,,,false
Bantal Guling Asia Afrika,,,https://myfave.com/jakarta/partners/bantal-guling-asia-afrika,,Indonesia,Jakarta,,,false
Bantal Guling Sutami,,,https://myfave.com/jakarta/partners/bantal-guling-sutami,,Indonesia,Jakarta,,,false
Bantal Guling Trans Studio,,,https://myfave.com/jakarta/partners/bantal-guling-trans-studio,,Indonesia,Jakarta,,,false
Bantal Guling Villa Alun Alun,,,https://myfave.com/jakarta/partners/bantal-guling-villa-alun-alun,,Indonesia,Jakarta,,,false
Bantal Guling Villa Bali,,,https://myfave.com/jakarta/partners/bantal-guling-villa-bali,,Indonesia,Jakarta,,,false
Bantal Guling Villa Lembang,,,https://myfave.com/jakarta/partners/bantal-guling-villa-lembang,,Indonesia,Jakarta,,,false
Banyan Tree Bangkok,,,https://myfave.com/jakarta/partners/banyan-tree-bangkok,,Indonesia,Jakarta,,,false
Bao Lai Restaurant,,,https://myfave.com/jakarta/partners/bao-lai-restaurant,,Indonesia,Jakarta,,,false
Barbeque Pepper Rice,,,https://myfave.com/jakarta/partners/barbeque-pepper-rice,,Indonesia,Jakarta,,,false
Barber Box Bali,,http://www.barberbox.id,https://myfave.com/jakarta/partners/barber-box-bali,,Indonesia,Jakarta,,,false
Barberhop,,,https://myfave.com/jakarta/partners/barberhop,,Indonesia,Jakarta,,,false
Barber Inc,,,https://myfave.com/jakarta/partners/barber-inc,,Indonesia,Jakarta,,,false
Barberku Barbershop,,,https://myfave.com/jakarta/partners/barberku-barbershop,,Indonesia,Jakarta,,,false
Barberpop,,https://www.facebook.com/barber.pop,https://myfave.com/jakarta/partners/barberpop,,Indonesia,Jakarta,,,false
Barbershop Ben Bagus,,,https://myfave.com/jakarta/partners/barbershop-ben-bagus,,Indonesia,Jakarta,,,false
Barbershop By Mr. Pax,,0,https://myfave.com/jakarta/partners/barbershop-by-mr-pax,,Indonesia,Jakarta,,,false
Barber Station,,,https://myfave.com/jakarta/partners/barber-station,,Indonesia,Jakarta,,,false
Barby's Bakery,,,https://myfave.com/jakarta/partners/barbys-bakery,,Indonesia,Jakarta,,,false
Barco Barbershop,,,https://myfave.com/jakarta/partners/barco-barbershop,,Indonesia,Jakarta,,,false
BaReLo At Hotel Swiss-Belinn Kemayoran,,http://www.swiss-belhotel.com/en-gb/swiss-belinn-kemayoran,https://myfave.com/jakarta/partners/barelo-at-hotel-swiss-belinn-kemayoran,,Indonesia,Jakarta,,,false
BaReLo @ Swiss-Belinn Legian,"Jl. Padma Utara Legian, Bali",http://www.swiss-belhotel.com/id-id/swiss-belinn-legian-bali,https://myfave.com/jakarta/partners/barelo-swiss-belinn-legian,,Indonesia,Jakarta,-8.701649,115.166932,true
BaReLo - Swiss Bell Inn Airport,,http://www.swiss-belhotel.com,https://myfave.com/jakarta/partners/barelo-swiss-bell-inn-airport,,Indonesia,Jakarta,,,false
Barista Course By WJ De Cafe,,,https://myfave.com/jakarta/partners/barista-course-by-wj-de-cafe,,Indonesia,Jakarta,,,false
Barista Specialty Coffee,Jalan Bypass Ngurah Rai No 176 Sanur,,https://myfave.com/jakarta/partners/barista-specialty-coffee,,Indonesia,Jakarta,-8.672389,115.258233,true
Barjaz Point,"Jalan Diponogoro No. 173 Denpasar, Bali, Indonesia.",http://www.barjaztea.com,https://myfave.com/jakarta/partners/barjaz-point,,Indonesia,Jakarta,-8.674899,115.215403,true
Barkah Hair & Beauty,,http://0,https://myfave.com/jakarta/partners/barkah-hair-beauty,,Indonesia,Jakarta,,,false
Barley Bistro,,https://www.facebook.com/Barley-789535831087845/,https://myfave.com/jakarta/partners/barley-bistro,,Indonesia,Jakarta,,,false
Base Base Samasta,,,https://myfave.com/jakarta/partners/base-base-samasta,,Indonesia,Jakarta,,,false
Basecamp18 Street Bites,"Jl. Dewi Sri No. 18D, Legian, Kuta – Bali 80361",http://basecamp18-bali.business.site,https://myfave.com/jakarta/partners/basecamp18-street-bites,,Indonesia,Jakarta,-8.703852,115.176338,true
Basecamp Apple,,http://www.basecampapple.com,https://myfave.com/jakarta/partners/basecamp-apple-da06977a-8790-42eb-9e8f-108f653c5aa5,,Indonesia,Jakarta,,,false
Base Rent Car,,,https://myfave.com/jakarta/partners/base-rent-car,,Indonesia,Jakarta,,,false
Baskin Robbins,,http://BaskinRobbins.co.id,https://myfave.com/jakarta/partners/baskin-robbins,,Indonesia,Jakarta,,,false
Baso A Fung,,https://www.facebook.com/afungbasosapiasli,https://myfave.com/jakarta/partners/baso-a-fung,,Indonesia,Jakarta,,,false
Baso Goreng Jumbo Felvina,,,https://myfave.com/jakarta/partners/baso-goreng-jumbo-felvina,,Indonesia,Jakarta,,,false
Baso Malang Karapitan,"Mall Ciputra, Lantai 4 - Jakarta, Jalan Letjen. S. Parman, Mall Ciputra LT.4, RT.11/RW.1, Tj. Duren Utara, Grogol petamburan, Kota Jakarta Barat, DKI Jakarta 11470",,https://myfave.com/jakarta/partners/baso-malang-karapitan,,Indonesia,Jakarta,-6.16835,106.78637,true
BASO MANG 239,,,https://myfave.com/jakarta/partners/baso-mang-239,,Indonesia,Jakarta,,,false
Bastardo Pizza Express,,,https://myfave.com/jakarta/partners/bastardo-pizza-express,,Indonesia,Jakarta,,,false
BATAGOR COY,,http://batagorcoy.com,https://myfave.com/jakarta/partners/batagor-coy,,Indonesia,Jakarta,,,false
Batagorilla,"FX Sudirman Lt. 2 - Jalan Jenderal Sudirman, Pintu Satu Senayan, Senayan, Gelora, Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270",https://www.facebook.com/Batagorilla/,https://myfave.com/jakarta/partners/batagorilla,,Indonesia,Jakarta,-6.224587,106.80413,true
Batagor Ngeuunah,,,https://myfave.com/jakarta/partners/batagor-ngeuunah,,Indonesia,Jakarta,,,false
Batavia Coffee Shop,,,https://myfave.com/jakarta/partners/batavia-coffee-shop,,Indonesia,Jakarta,,,false
Batavia Night Market @ Le Meridien Hotel Jakarta,,,https://myfave.com/jakarta/partners/batavia-night-market-le-meridien-hotel-jakarta,,Indonesia,Jakarta,,,false
Batur Sari 2 Restaurant,,,https://myfave.com/jakarta/partners/batur-sari-2-restaurant,,Indonesia,Jakarta,,,false
Bawara Cloth,,,https://myfave.com/jakarta/partners/bawara-cloth,,Indonesia,Jakarta,,,false
Bay Hotel Singapore,,,https://myfave.com/jakarta/partners/bay-hotel-singapore,,Indonesia,Jakarta,,,false
BB Glow By Prisila,,,https://myfave.com/jakarta/partners/bb-glow-by-prisila,,Indonesia,Jakarta,,,false
BBQ Frenzy,,,https://myfave.com/jakarta/partners/bbq-frenzy,,Indonesia,Jakarta,,,false
BBQ Inn,,,https://myfave.com/jakarta/partners/bbq-inn,,Indonesia,Jakarta,,,false
BBV Make Up,,,https://myfave.com/jakarta/partners/bbv-make-up,,Indonesia,Jakarta,,,false
BCS South,,,https://myfave.com/jakarta/partners/bcs-south,,Indonesia,Jakarta,,,false
Bean Drink,,,https://myfave.com/jakarta/partners/bean-drink,,Indonesia,Jakarta,,,false
BEAU2,,,https://myfave.com/jakarta/partners/beau2,,Indonesia,Jakarta,,,false
Beaubeaute,,,https://myfave.com/jakarta/partners/beaubeaute,,Indonesia,Jakarta,,,false
Beaubelle Lash,,,https://myfave.com/jakarta/partners/beaubelle-lash,,Indonesia,Jakarta,,,false
Beaubrows By Yensi Dona,,http://-,https://myfave.com/jakarta/partners/beaubrows-by-yensi-dona,,Indonesia,Jakarta,,,false
BEAULASHIE,,,https://myfave.com/jakarta/partners/beaulashie,,Indonesia,Jakarta,,,false
Beaute,,,https://myfave.com/jakarta/partners/beaute,,Indonesia,Jakarta,,,false
Beaute Brows,,,https://myfave.com/jakarta/partners/beaute-brows,,Indonesia,Jakarta,,,false
Beaute By Beatrix,,,https://myfave.com/jakarta/partners/beaute-by-beatrix,,Indonesia,Jakarta,,,false
BeauteGLAM Salon,,,https://myfave.com/jakarta/partners/beauteglam-salon,,Indonesia,Jakarta,,,false
Beaute Lisse,,,https://myfave.com/jakarta/partners/beaute-lisse,,Indonesia,Jakarta,,,false
Beaute Lust,,,https://myfave.com/jakarta/partners/beaute-lust,,Indonesia,Jakarta,,,false
Beaute Specialist,,,https://myfave.com/jakarta/partners/beaute-specialist,,Indonesia,Jakarta,,,false
BeautiesLooks,,delanos.ktr12,https://myfave.com/jakarta/partners/beautieslooks,,Indonesia,Jakarta,,,false
Beautifico.id,,,https://myfave.com/jakarta/partners/beautificoid,,Indonesia,Jakarta,,,false
Beautiful Bali Villa By Nagisa,,http://www.nagisa-bali.com,https://myfave.com/jakarta/partners/beautiful-bali-villa-by-nagisa,,Indonesia,Jakarta,,,false
Beautiful Eyelash Bogor,,,https://myfave.com/jakarta/partners/beautiful-eyelash-bogor,,Indonesia,Jakarta,,,false
Beautilogy Epiwalk,,http://www.beautilogy.co.id,https://myfave.com/jakarta/partners/beautilogy-epiwalk,,Indonesia,Jakarta,,,false
BEAUTIQUE,,,https://myfave.com/jakarta/partners/beautique,,Indonesia,Jakarta,,,false
Beautique Klinik Estetika,,https://www.facebook.com/BeautiqueClinic/?rf=1504588736448511,https://myfave.com/jakarta/partners/beautique-klinik-estetika,,Indonesia,Jakarta,,,false
Beauty Brow,,http://groupon.co.id/voucher/surabaya/72261/upto-64-percentoffsulam-alis-3d-4d-shading-sulam-bibir-by-beauty-brow,https://myfave.com/jakarta/partners/beauty-brow,,Indonesia,Jakarta,,,false
Beautybrow_id,,,https://myfave.com/jakarta/partners/beautybrow_id,,Indonesia,Jakarta,,,false
Beautybycnd,,,https://myfave.com/jakarta/partners/beautybycnd,,Indonesia,Jakarta,,,false
Beauty By Gouw,,,https://myfave.com/jakarta/partners/beauty-by-gouw,,Indonesia,Jakarta,,,false
Beauty By Laurentia Irene,,,https://myfave.com/jakarta/partners/beauty-by-laurentia-irene,,Indonesia,Jakarta,,,false
Beauty By Re,,,https://myfave.com/jakarta/partners/beauty-by-re,,Indonesia,Jakarta,,,false
Beauty By Vivi Tju,,,https://myfave.com/jakarta/partners/beauty-by-vivi-tju,,Indonesia,Jakarta,,,false
Beauty Couture,,,https://myfave.com/jakarta/partners/beauty-couture,,Indonesia,Jakarta,,,false
Beauty First Aesthetic Care,,,https://myfave.com/jakarta/partners/beauty-first-aesthetic-care,,Indonesia,Jakarta,,,false
Beauty Gaze,,,https://myfave.com/jakarta/partners/beauty-gaze,,Indonesia,Jakarta,,,false
Beauty Glow,,,https://myfave.com/jakarta/partners/beauty-glow,,Indonesia,Jakarta,,,false
Beauty Kweetchen,,,https://myfave.com/jakarta/partners/beauty-kweetchen,,Indonesia,Jakarta,,,false
Beauty Lash Surabaya,,,https://myfave.com/jakarta/partners/beauty-lash-surabaya,,Indonesia,Jakarta,,,false
Beautylite Aesthetic,,,https://myfave.com/jakarta/partners/beautylite-aesthetic,,Indonesia,Jakarta,,,false
Beautylogica,,http://www.beautylogicaclinic.co.id,https://myfave.com/jakarta/partners/beautylogica,,Indonesia,Jakarta,,,false
Beautylogica Clinic,,http://www.beautylogicaclinic.com,https://myfave.com/jakarta/partners/beautylogica-clinic-f38d02dd-64ab-45ff-9395-7f9e34a65cde,,Indonesia,Jakarta,,,false
Beauty Me,,,https://myfave.com/jakarta/partners/beauty-me,,Indonesia,Jakarta,,,false
Beauty N Creations,,,https://myfave.com/jakarta/partners/beauty-n-creations,,Indonesia,Jakarta,,,false
Beauty Palace,,,https://myfave.com/jakarta/partners/beauty-palace,,Indonesia,Jakarta,,,false
C151 Luxury Villas Dreamland,,http://dreamland.c151.net/,https://myfave.com/jakarta/partners/c151-luxury-villas-dreamland-98013a68-998b-4cfb-8c78-2533192f52c9,,Indonesia,Jakarta,,,false
C151 Smart Villas Seminyak,,http://www.c151.net,https://myfave.com/jakarta/partners/c151-smart-villas-seminyak,,Indonesia,Jakarta,,,false
C4 Steak House,,,https://myfave.com/jakarta/partners/c4-steak-house,,Indonesia,Jakarta,,,false
Cabana Pool & Sky Bar @ Vasanti Kuta Hotel,"Jl. Wana Segara No.25, Kuta, Kabupaten Badung, Bali 80361",http://www.vasantikutahotel.com,https://myfave.com/jakarta/partners/cabana-pool-sky-bar-vasanti-kuta-hotel,,Indonesia,Jakarta,-8.737313,115.166685,true
Cabe Cafe,"Jl. Batu Mejan – Echo Beach, Canggu, Kuta Utara 80361",,https://myfave.com/jakarta/partners/cabe-cafe,,Indonesia,Jakarta,-8.655129,115.125045,true
Cabe Ijo Live Seafood Mahakam,,,https://myfave.com/jakarta/partners/cabe-ijo-live-seafood-mahakam,,Indonesia,Jakarta,,,false
Cacayo,,,https://myfave.com/jakarta/partners/cacayo,,Indonesia,Jakarta,,,false
Caesar Ride,,,https://myfave.com/jakarta/partners/caesar-ride,,Indonesia,Jakarta,,,false
Cafe Bean It,,https://www.facebook.com/Bean-it-Coffee-284751461556587/?ref=page_internal,https://myfave.com/jakarta/partners/cafe-bean-it,,Indonesia,Jakarta,,,false
Cafe Cinta @ Grand Mega Resort & Spa,"Jl. Bypass Ngurah Rai No. 234, Simpang Siur Kuta",http://www.grandmegaresortbali.com,https://myfave.com/jakarta/partners/cafe-cinta-grand-mega-resort-spa,,Indonesia,Jakarta,-8.721068,115.185401,true
Cafe De Bronx,,,https://myfave.com/jakarta/partners/cafe-de-bronx,,Indonesia,Jakarta,,,false
Cafe Milk Story,,,https://myfave.com/jakarta/partners/cafe-milk-story,,Indonesia,Jakarta,,,false
Cafe Moka,"Jalan Raya Uluwatu, Ungasan,Bali, Indonesia",http://www.cafemokabali.com,https://myfave.com/jakarta/partners/cafe-moka,,Indonesia,Jakarta,-8.819542,115.153026,true
Cafe One Asian Fusion By The Park Lane Jakarta,,http://www.parklanejakarta.com,https://myfave.com/jakarta/partners/cafe-one-asian-fusion-by-the-park-lane-jakarta,,Indonesia,Jakarta,,,false
Cafe Sirih Hotel Millenium,,,https://myfave.com/jakarta/partners/cafe-sirih-hotel-millenium,,Indonesia,Jakarta,,,false
Cafe SW,,https://www.facebook.com/pages/Cafe-SW/1654125918177313,https://myfave.com/jakarta/partners/cafe-sw,,Indonesia,Jakarta,,,false
Café Toya @ Royal Tulip Saranam Hotel,"Jl Raya Baturiti, Br Pacung Desa Baturiti, Tabanan 82191",http://www.royaltulipsaranam.com,https://myfave.com/jakarta/partners/cafe-toya-royal-tulip-saranam-hotel,,Indonesia,Jakarta,-8.335991,115.186747,true
Cahaya Catering,,,https://myfave.com/jakarta/partners/cahaya-catering,,Indonesia,Jakarta,,,false
Cahaya Cookies,,,https://myfave.com/jakarta/partners/cahaya-cookies,,Indonesia,Jakarta,,,false
Cake Chic,,,https://myfave.com/jakarta/partners/cake-chic,,Indonesia,Jakarta,,,false
Cakra Spa @ Taksu Hotel Sanur,,http://www.taksusanur.com ,https://myfave.com/jakarta/partners/cakra-spa-taksu-hotel-sanur,,Indonesia,Jakarta,,,false
Cakwe Master,,https://www.facebook.com/CAKWE-master-342849079522736/,https://myfave.com/jakarta/partners/cakwe-master,,Indonesia,Jakarta,,,false
Calais,,,https://myfave.com/jakarta/partners/calais,,Indonesia,Jakarta,,,false
Cali Deli Surabaya,,,https://myfave.com/jakarta/partners/cali-deli-surabaya,,Indonesia,Jakarta,,,false
California Hotel Bandung,,http://www.hotelcaliforniabandung.com,https://myfave.com/jakarta/partners/california-hotel-bandung,,Indonesia,Jakarta,,,false
